Hide the Pain Harold,LIFE YOU CAN'T LIVE WITH IT AND YOU CAN'T LIVE WITHOUT IT.,305,4,2
Hide the Pain Harold,SOMEONE'S HAVING AN ARGUMENT ON YOUTUBE? LET ME SEE IF I CAN HELP AAAAAND I MADE IT WORSE,220,4,0
Hide the Pain Harold,"I MOVED FROM THE MIDWEST DOWN TO TEXAS TO AVOID THE WINTER WEATHER OH LOOK, TODAY'S FORECAST IS CALLING FOR ICE AND SNOW.",1501,24,6
Hide the Pain Harold,IM ALREADY TRACER IDK WHAT TRACER IS CAN U TELL ME IMGFLIPPERS,87,3,2
Hide the Pain Harold,MY WIFE JUST TOLD ME WHAT I'M GETTING FOR CHRISTMAS. FAT. I'M GETTING FAT.,8088,108,15
Hide the Pain Harold,LOW RATED COMMENT  (CLICK TO SHOW) IT'S MINE,12333,111,16
Hide the Pain Harold,I SAID HAPPY NEW YEAR TO SOMEONE. BUT IT'S ALREADY JANUARY 4TH. I SHOULD PROBABLY STOP BEFORE I GET THROAT PUNCHED,1276,12,2
Hide the Pain Harold,364 DAYS UNTIL CHRISTMAS AND PEOPLE ALREADY HAVE DECORATIONS UP,10549,72,9
Hide the Pain Harold,HEY ARNOLD! MY NAME IS HAROLD...,99,2,0
Hide the Pain Harold,"I REALIZED,WHEN I EAT EGGS FOR BREAKFAST, I'M BASICALLY EATING CHICKEN POOP...",47,2,1
Hide the Pain Harold,[ CLICK TO SHOW LOW RATE MEME] IT  IS MY MEME,132,4,0
Hide the Pain Harold,"MY WIFE WON $10,000,000 AND I'M GETTING A QUARTER I AM NOW 25 CENTS RICHER",452,7,0
Hide the Pain Harold,BEING CLINICALLY INSANE ISN’T A REQUIREMENT FOR WRITING MEMES BUT IT SURE DOES COME IN HANDY,169,5,0
Hide the Pain Harold,WIFE WANTED TO GO AND SEE ADELE I TOOK HER TO PC WORLD,725,9,0
Hide the Pain Harold,JUST GOT A NEW PC DOESN'T KNOW HOW TO USE IT,196,4,2
Hide the Pain Harold,GETS HUNDREDS OF VIEWS ON A SINGLE MEME ONE COMMENT,708,6,2
Hide the Pain Harold,WHO SAYS BEING A AIR TRAFFIC CONTROLLER IS STRESSFUL? I'M 29 AND I'M BETTER THAN EVER!,1376,19,1
Hide the Pain Harold,ONE OF THE COMMENTS WAS A 5 PARAGRAPH ESSAY ON POLITICS I JUST MADE A FUN LITTLE MEME ABOUT LEMON CAR,306,4,1
Hide the Pain Harold,I HAVE BEEN GONE FOR 2 WEEKS AND NO NOTIFICATIONS DIES ON THE INSIDE,1002,14,5
Hide the Pain Harold,DISCOVERS IMGFLIP SEES THE NSFW TAB,99,3,0
Hide the Pain Harold,"CO-WORKERS WILL SOON STOP TAKING MY LUNCH CHOCOLATE EXLAX OR JUST CHOCOLATE, KINDA HARD TO TELL IN A COOKIE",598,8,1
Hide the Pain Harold,"THERE WE GO, I MADE MY LAST        BAD MEME FOR THE YEAR I'LL START MAKING MORE AGAIN    THE MORNING OF JANUARY 1ST",1633,19,4
Hide the Pain Harold,"OH LOOK, I HAVE NOT BEEN ON FOR A FEW MONTHS PEOPLE ARE HATING ON MEMES I MADE A YEAR AGO",389,7,0
Hide the Pain Harold,UNEXPECTED INFORMATION WE DON'T WANT GUY HEY THERE KIDS YA WANT ICE CREAM. OH BY THE WAY I USE VIAGRA TO GET STARTED.,52,1,1
Hide the Pain Harold,WHEN U POST MEMES AND U KNOW THE'R BAD BUT POST THEM ANY WAY,45,1,1
Hide the Pain Harold,OH! THIS JOB LOOKS PERFECT FOR ME - &QUOT;NO EXPERIENCE NECESSARY&QUOT; I'M OVER-QUALIFIED,415,5,0
Hide the Pain Harold,I SAW MY DAD IN WALMART AND I FLIPPED HIM OFF THEN HE SAID UR THE NUT THAT UR MOM SHOULD HAVE SWALLOWED,120,3,0
Hide the Pain Harold,"I'VE GOT A WEEK OFF, I'LL JUST TELL THE WIFE WHAT I HAVE PLANNED APPARENTLY ALL MY PLANS HAVE BEEN MADE FOR ME",3806,39,12
Hide the Pain Harold,AFTER I SAW A VIDEO ON YOUTUBE I GOT KSP IT WASN'T AS EASY AS IT LOOKED,54,1,0
Hide the Pain Harold,MY WIFE SAID HER NEW YEAR'S RESOLUTION WAS TO LOSE 200LBS...THEN SHE KICKED ME OUT BUT THE JOKE IS ON HER. I WEIGH 190,371,5,1
Hide the Pain Harold,SCIENTISTS NOW BELIEVE SATURN WILL BE RING-LESS IN 300 MILLION YEARS IT ONLY TOOK A MONTH AND A HALF FOR MY WIFE TO LOSE HERS,42,1,0
Hide the Pain Harold,"OH LOOK, THE MEDICINE MY DOCTOR PRESCRIBED FOR ME HAS THE SAME SIDE AFFECTS AS THE SYMPTOMS I CURRENTLY HAVE",2543,35,6
Hide the Pain Harold,"MY 33 YEAR OLD SON FINALLY GOT AN INTERVIEW ON A JOB THAT SAID NO EXPERIENCE WAS NECESSARY THE PLACE DID NOT HIRE HIM, SAYING HE NEEDED MORE",1469,15,1
Hide the Pain Harold,NO GIFTS FROM MY WIFE TO ME AGAIN THIS YEAR AT LEAST SHE IS CONSISTENT,3035,37,9
Hide the Pain Harold,I'VE BEEN LOOKING FOR A PART TIME JOB.  MY WIFE SENT ME A LINK TO A JOB. THEY NEED A HAND AT THE SPERM BANK.,505,6,0
Hide the Pain Harold,MY FINANCIAL PLANNER SAYS I CAN RETIRE AT 95 AS LONG AS I DIE THREE DAYS LATER,1833,23,3
Hide the Pain Harold,"TOLD THE WIFE I LIKE SLOPPY JOES, AND SHE THOUGHT I SAID SLOPPY HOES... THAT SANDWICH COST ME 10,000 DOLLARS IN LEGAL FEES AND HALF MY HOUSE",1904,26,5
Hide the Pain Harold,GETS AN INVITE TO A NEW YEARS PARTY FROM 1996,339,5,0
Hide the Pain Harold,MY MATE DAVE RECKONS HE CAN TIGHTEN NUTS AND BOLTS BY SITTING ON THEM. I THINK HE'S TORQUING OUT OF HIS ARSE.!,2122,34,2
Hide the Pain Harold,I ASKED MY WIFE IF SHE MISSED  ME WHEN SHE GOT BACK FROM HER HUNTING TRIP SHE SAID YES,2832,30,7
Hide the Pain Harold,"MY GRANDFATHER ALWAYS USED TO SAY ""WHEN ONE DOOR CLOSES, ANOTHER ONE OPENS"" A LOVELY MAN, BUT A TERRIBLE CARPENTER",17128,174,20
Hide the Pain Harold,"OH LOOK, MY SON JUST RECEIVED AN EDUCATION IN PRISON",235,4,0
Hide the Pain Harold,HOW MY GOLF GAME WAS TODAY WELL THE BEST TWO BALLS I HIT TODAY WAS ON THE EIGHT HOLE WHEN I STEPPED ON A RAKE IN THE SAND TRAP,1348,17,2
Hide the Pain Harold,SENT EMAIL TO SANTA NEVER GOT A REPLY,217,3,0
Hide the Pain Harold,MY LOVE LIFE TWILIGHT IS A BETTER LOVE STORY THAN IT,1843,25,3
Hide the Pain Harold,"LETS SEE WHAT PEOPLE HAD TO SAY ABOUT MY PHOTO'S I GUESS I'M A DICK HEAD, A DORK, A LOSER ASS DINGLE BERRY AND I SHOULD KILL MYSELF",540,9,2
Hide the Pain Harold,I ASKED MY DAUGHTER WHAT SHE WANTED FOR HER BIRTHDAY SHE SAID BARBIE.,140,3,0
Hide the Pain Harold,"YOU'RE ALL PRETTY SPECIAL TO ME LIKE, SPECIAL OLYMPICS SPECIAL",1635,18,5
Hide the Pain Harold,"EACH MORNING, I GO INTO MY BOSS'S OFFICE AND CUT A HUGE FART JUST BEFORE SHE ARRIVES. SHE'S NOW HAVING THE JANITORS SEARCH HER WALLS FOR DEA",10096,121,15
Hide the Pain Harold,MY NEW YEAR'S RESOLUTION IS TO STOP MAKING SOPHISCATED HUMOR MEMES. MY PSYCHIATRIST KEEPS TELLING ME OVER AND OVER IT'S NOT MY FAULT.,668,10,0
Hide the Pain Harold,1 PING ON DISCORD? @EVERYONE... MY LUCKY DAY!,178,3,0
Hide the Pain Harold,"MY WIFE SAID SHE WANTED ME TO BE ON THAT ONE CRUISE SHE SAID, ""THE TITANIC"" SO I ASKED, ""WHICH ONE?""",13299,113,9
Hide the Pain Harold,MY FACEBOOK WAS HACKED THEY POSTED I DIED. MY WIFE POSTED SHE'S IN A NEW RELATIONSHIP,26291,190,19
Hide the Pain Harold,AHHH MY WIFE IS SO HAPPY GOOD JOB GARY,187,3,0
Hide the Pain Harold,THAT MARRIAGE MEME - WHICH IS BASED ON MY OWN PERSONAL EXPERIENCE - HAS GOTTEN 267 UPVOTES IN ONE WEEK! TO BAD MY WIFE LEFT ME FOR IT,160,3,0
Hide the Pain Harold,THIS NEW WINDOWS PC REMINDS ME OF THE OLD DAYS SITTING HERE FOR HOURS AND HOURS AT A TIME DOWNLOADING ALL THESE UPDATES,936,17,0
Hide the Pain Harold,WHEN YOUR FRIENDS ALL LIKE YOUR MUSIC.. BUT YOU USED PRE-MADE SAMPLES,42,1,0
Hide the Pain Harold,TO SHOW ME THE POWER OF FLEX TAPE MY WIFE CUT MY RETIREMENT ACCOUNT IN HALF,2673,36,17
Hide the Pain Harold,I ALWAYS GET THE FEELING PEOPLE ARE LAUGHING AT ME BEHIND MY BACK L     O    L,104859,51,9
Hide the Pain Harold,MY WIFE SAYS THAT SHE GOT FAT BECAUSE IT RUNS IN HER FAMILY. NOBODY RUNS IN HER FAMILY.,53361,346,33
Hide the Pain Harold,GOT SPAM YEAH I LIKE SPAM,3136,30,4
Hide the Pain Harold,THIS TIME I'LL CELEBRATE IT AT THE EXACT MOMENT I MISSED BY 1 SECOND,393,7,0
Hide the Pain Harold,MY LIFE IS A WORLD OF PAIN FEATURED IN FUN,1188,17,2
Hide the Pain Harold,GUESS WHAT SANTA GAVE ME FOR CHRISTMAS CANCER,183,4,0
Hide the Pain Harold,HAHA I'M MAKING MEMES INSTEAD OF WORKING WHAT? I'M FIRED?,115,2,0
Hide the Pain Harold,I'M LOSING EVERYTHING I OWN? AT LEAST I STILL HAVE MY PRIDE... WAIT...,192,4,0
Hide the Pain Harold,MY DNA TEST KIT RESULTS ARE BACK LOOKS LIKE I'M MARRIED TO MY 1ST COUSIN,8803,66,10
Hide the Pain Harold,MY ONLINE PSYCHIC SAYS 2019 WILL USHER IN A TIME OF MAJOR CELEBRATION FOR EVERYONE ATTENDING MY FUNERAL,313,7,3
Hide the Pain Harold,PEOPLE ARE SHARING THEIR YEAR ON FACEBOOK VIDEOS I DIDN'T CARE THE FIRST TIME,6667,55,8
Hide the Pain Harold,"FOR CHRISTMAS, MY WIFE AND I DECIDED TO BUY EACH OTHER PRECIOUS METALS SHE GOT ME PLUTONIUM 239",4188,34,3
Hide the Pain Harold,MY WIFE GAVE ME A HONEY DO LIST FIRST ITEM ON THE LIST IS GO TO THE HARDWARE STORE THE SECOND ITEM IS DON'T COME BACK,4919,49,1
Hide the Pain Harold,"WHEN MY WIFE TURNED 60, I TRADED HER IN FOR THREE 20 YEAR OLD LADIES. AND WHEN I TURNED 60, MY WIFE TRADED ME IN FOR THREE 20 YEAR OLD MEN. ",2127,19,5
Hide the Pain Harold,"MY WIFE JUST TEXTED ME ""WISH YOU WERE HERE"" WHILE SHE WAS WALKING THROUGH THE CEMETARY",21479,187,61
Hide the Pain Harold,ITS 2019 AND MY MEMES ARE DRY LOOKS LIKE I GOTTA MAKE THEM DANK AGAIN,103,1,0
Hide the Pain Harold,OH GOODIE SOMEONE GAVE ME BIG CHUNGUS FOR THE PS4 ITS FAKE,296,1,0
Hide the Pain Harold,MY ENTIRE LIFE CAN BE SUMMED UP IN ONE SENTENCE WELL THAT DIDN'T GO AS PLANNED,3076,37,1
Hide the Pain Harold,HAD CHINESE FOOD FOR CHRISTMAS MY FORTUNE COOKIE HAD A SUBPOENA IN IT,470,12,4
Hide the Pain Harold,WHAT IS EVERYONE CELEBRATING? WTF DO YOU MEAN IT’S 2019?,185,4,0
Hide the Pain Harold,GLAD I HAVE FACEBOOK. MY CAR BROKE DOWN. LET'S POST: STAYING HOME CUZ I JUST BLEW MY TRANNY. MY BOSS RESPONDED WITH:          I ALWAYS KNEW ,4700,49,1
Hide the Pain Harold,"MY EX-WIFE WAS DEAF.  SHE LEFT ME FOR A DEAF FRIEND OF HERS TO BE HONEST,  I SHOULD HAVE SEEN THE SIGNS",4745,52,7
